code_INSEE;nb_menages_fiscaux_com;nb_personnes_dans_menage_com;Médiane_niv_vie_com;tx_pauvrete_total_com;tx_pauvrete-locataires_com
14720;343;897;19588;;
14721;215;612;21731;;
14723;103;261;21173;;
14724;454;991;23561;;
14726;2445;5980;18382;16;28
14728;178;473;24096;;
14731;98;221;25449;;
14732;138;326;22369;;
14733;117;301;22919;;
14734;116;295;22334;;
14735;296;767;20399;;
14737;181;491;21882;;
14738;1469;3539;23023;6;
14739;748;1688;22557;;
14740;483;1163;18832;;
14741;40;108;20370;;
14742;;;;;
14743;;;;;
14744;107;299;21004;;
14745;122;239;19804;;
14747;267;712;23254;;
14748;;;;;
14751;112;292;19494;;
14752;1310;2863;19578;10;16
14753;270;778;21084;;
14754;1572;2677;20535;12;23
14755;302;634;20707;;
14756;86;217;19977;;
14758;285;787;29910;;
14759;110;281;23471;;
14760;282;757;21362;;
14761;268;778;21095;;
14762;7914;16721;19626;13;24
14764;457;990;17635;;
15001;392;732;18477;;
15002;90;226;18266;;
15003;279;574;18628;;
15004;179;448;19798;;
15005;143;367;19380;;
15006;331;698;17305;;
15007;50;129;17694;;
15008;138;281;18354;;
15009;99;186;17539;;
15010;82;175;19542;;
15011;81;158;18503;;
15012;2845;6328;21470;8;17
15013;84;152;16783;;
15014;13235;24205;20008;14;27
15015;77;160;16616;;
15016;249;634;19786;;
15017;57;128;17723;;
15018;55;109;17802;;
15019;95;210;17990;;
15020;;;;;
15021;286;620;17996;;
15022;76;160;19725;;
15024;;;;;
15025;121;239;19205;;
15026;77;159;18692;;
15027;327;679;18488;;
15028;160;348;20271;;
15029;233;488;18177;;
15030;124;294;18978;;
15032;;;;;
15033;98;231;17160;;
15034;74;166;15134;;
15036;210;473;17910;;
15037;501;1067;17743;;
15038;463;883;17875;;
15040;48;101;17051;;
15041;105;245;22073;;
15042;124;272;16784;;
15043;;;;;
15045;375;761;19838;;
15046;105;205;16435;;
15048;;;;;
15049;114;205;15999;;
15050;85;157;17351;;
15051;94;187;17186;;
15052;83;168;17805;;
15053;179;442;18693;;
15054;430;856;18433;;
15055;180;445;20589;;
15056;303;798;21933;;
15057;97;186;17740;;
15058;67;136;16584;;
15059;62;125;17390;;
15060;;;;;
15061;120;259;17686;;
15063;166;346;18604;;
15064;;;;;
15065;;;;;
15066;71;126;17263;;
15067;;;;;
15069;116;238;17532;;
15070;109;200;17653;;
15072;93;203;19474;;
15073;48;102;19600;;
15074;320;802;22889;;
15075;;;;;
15076;93;165;17500;;
15077;;;;;
15078;71;152;16796;;
15079;165;401;18640;;
15080;68;142;16721;;
15081;57;108;18183;;
15082;128;286;17140;;
15083;901;2053;20342;;
15084;115;281;20198;;
15085;207;503;18786;;
15086;;;;;
15087;138;340;18710;;
15088;233;532;21620;;
15089;199;465;17631;;
15090;263;611;19390;;
15091;;;;;
15092;657;1380;19939;;
15093;;;;;
15094;369;701;19634;;
15095;158;362;19779;;
15096;124;286;19875;;
15097;50;114;15215;;
15098;;;;;
15100;66;131;18234;;
15101;246;544;21040;;
15102;49;111;17670;;
15103;103;220;17306;;
15104;156;341;16547;;
15105;;;;;
15106;78;157;19587;;
15107;88;187;15571;;
15108;474;1040;17188;;
15110;68;138;17807;;
15111;100;221;19923;;
15112;;;;;
15113;90;177;18101;;
15114;230;448;18051;;
15116;64;146;16521;;
15117;258;580;18077;;
15118;313;745;20705;;
15119;830;1677;19757;;
15120;1723;3339;18923;13;22
15121;48;102;16095;;
15122;1047;2019;19280;14;
15123;88;169;17028;;
15124;246;533;18182;;
15125;51;132;16361;;
15126;;;;;
15127;140;288;19239;;
15128;56;109;18012;;
15129;77;159;15869;;
15130;62;130;15370;;
15131;135;276;18516;;
15132;;;;;
15133;60;128;17283;;
15134;368;738;19632;;
15135;56;106;17467;;
15137;131;281;17948;;
15138;908;1715;19302;;
15139;;;;;
15140;866;2047;22065;;
15141;811;1666;19192;;
15142;786;1712;18616;;
15143;49;111;21056;;
15144;133;334;18373;;
15146;59;138;18675;;
15147;177;403;18193;;
15148;168;398;16764;;
15149;80;162;18071;;
15151;74;153;16222;;
15152;391;772;19699;;
15153;748;1430;18770;;
15154;509;1136;19948;;
15155;;;;;
15156;263;684;20497;;
15157;136;316;19273;;
15158;46;108;16752;;
15159;119;236;18589;;
15160;423;1044;21355;;
15161;46;115;16187;;
15162;1253;2356;19358;15;
15163;429;1104;20689;;
15164;259;611;19495;;
15165;98;195;16591;;
15166;126;317;18275;;
15167;49;106;17687;;
15168;306;708;19524;;
15169;407;770;20067;;
15170;109;215;18899;;
15172;;;;;
15173;51;94;17784;;
15174;130;282;16900;;
15175;479;1027;19084;;
15176;112;226;18400;;
15178;63;130;16892;;
15179;106;250;19623;;
15180;;;;;
15181;275;602;18940;;
15182;55;129;20045;;
15183;50;139;18969;;
15184;344;769;21089;;
15185;116;232;18002;;
15186;103;227;19392;;
15187;2975;5796;19405;13;22
15188;485;1194;20968;;
15189;117;235;19346;;
15190;48;106;17863;;
15191;256;542;18068;;
15192;138;299;18761;;
15194;53;112;19203;;
15196;660;1555;19852;;
15198;50;103;18566;;
15199;;;;;
15200;71;148;17679;;
15201;95;208;17038;;
15202;346;684;19033;;
15203;75;161;18438;;
15204;658;1582;20698;;
15205;51;105;20723;;
15206;63;135;18308;;
15207;154;352;16031;;
15208;60;120;17749;;
15209;45;101;16397;;
15211;128;304;15744;;
15212;154;354;20434;;
15213;92;190;16633;;
15214;81;191;16547;;
15215;492;1211;21287;;
15216;168;321;18896;;
15217;46;109;16172;;
15218;;;;;
15219;149;284;20734;;
15220;72;149;20987;;
15221;555;1387;21376;;
15222;91;221;16902;;
15223;97;219;17514;;
15224;53;112;18322;;
15225;94;182;18934;;
15226;86;194;18250;;
15228;239;488;17803;;
15229;;;;;
15230;84;210;18096;;
15231;266;603;19153;;
15232;102;238;19072;;
15233;101;269;21847;;
15234;140;326;20124;;
15235;249;596;18464;;
15236;289;603;19831;;
15237;71;176;22016;;
15238;69;127;18498;;
15240;78;147;15146;;
15241;;;;;
15242;46;100;20588;;
15243;242;479;16504;;
15244;187;472;19030;;
15245;106;242;20679;;
15246;110;238;17994;;
15247;;;;;
15248;264;579;20041;;
15249;;;;;
15250;219;480;18311;;
15251;69;131;18926;;
15252;174;407;20281;;
15253;;;;;
15254;49;105;17563;;
15255;483;1216;20943;;
15256;;;;;
15257;59;122;17124;;
15258;872;1757;20293;;
15259;109;246;19000;;
15260;52;88;17828;;
15261;378;815;20377;;
15262;225;570;20946;;
15263;53;132;17689;;
15264;125;269;17230;;
15265;797;1604;19222;;
15266;252;605;20741;;
15267;1716;4320;22095;6;
15268;531;1125;19478;;
15269;54;109;17132;;
16001;205;431;15918;;
16002;205;506;17292;;
16003;362;839;19208;;
16005;691;1416;18398;;
16007;239;485;17405;;
16008;140;307;19687;;
16009;174;375;17406;;
16010;83;168;19884;;
16011;239;582;21275;;
16012;206;505;21805;;
16013;146;349;21768;;
16014;52;135;19775;;
16015;19718;37790;18163;23;36
16016;376;824;19440;;
16018;306;724;23045;;
16019;513;1248;20821;;
16020;110;206;17242;;
16023;269;597;17350;;
16024;208;500;20585;;
16025;555;1191;17629;;
16026;566;1384;22959;;
16027;53;122;18456;;
16028;2178;4399;18165;18;32
16029;104;232;17522;;
16030;432;1059;21731;;
16031;173;420;21133;;
16032;221;542;20040;;
16034;72;132;16958;;
16035;115;225;17409;;
16036;111;295;19099;;
16037;57;128;17359;;
16038;157;302;16705;;
16039;201;473;19497;;
16040;127;283;20117;;
16041;58;107;17250;;
16042;63;131;19339;;
16044;96;206;18492;;
16045;132;353;21771;;
16046;469;1043;18123;;
16047;114;279;18074;;
16048;58;120;14467;;
16049;155;327;17922;;
16050;110;261;21438;;
16052;114;254;18721;;
16053;52;120;18741;;
16054;80;165;15448;;
16055;370;881;20396;;
16056;340;800;23140;;
16057;144;339;21339;;
16058;621;1469;23839;;
16059;68;165;14163;;
16060;197;476;20305;;
16061;1512;3864;21306;7;
16062;48;119;19867;;
16063;74;158;19440;;
16064;452;1006;18581;;
16065;256;562;15061;;
16066;226;449;16083;;
16067;192;460;19166;;
16068;248;554;17570;;
16069;175;391;18244;;
16070;791;1528;18845;;
16071;252;566;18695;;
16072;195;490;19177;;
16073;842;1650;16911;;
16074;128;320;19714;;
16075;91;235;20399;;
16076;425;813;19093;;
16077;200;493;22539;;
16078;2224;5375;22695;6;
16079;132;305;19174;;
16081;85;197;18593;;
16082;274;658;19216;;
16083;154;333;18071;;
16084;136;294;19113;;
16085;1392;2890;18267;16;30
16086;390;840;18988;;
16087;74;158;16349;;
16088;483;1169;21844;;
16089;1713;3653;20957;10;19
16090;1560;3307;19353;13;25
16091;79;166;17314;;
16093;652;1564;20746;;
16095;69;144;19656;;
16096;178;376;17001;;
16097;1016;2316;21972;;
16098;57;134;23152;;
16099;92;209;20927;;
16100;320;720;19699;;
16101;411;1036;21370;;
16102;9137;17581;19772;18;32
16103;64;121;15450;;
16104;211;449;20692;;
16105;253;625;18611;;
16106;1147;2245;19531;17;33
16107;217;503;19040;;
16108;52;131;18488;;
16109;259;668;18674;;
16110;333;765;18314;;
16111;74;158;17650;;
16112;;;;;
16113;3332;7101;19220;17;31
16114;72;146;16896;;
16116;179;399;19513;;
16117;50;108;18564;;
16118;69;146;16899;;
16119;581;1373;20067;;
16120;590;1474;22862;;
16121;181;440;20578;;
16122;66;133;16430;;
16123;208;490;21129;;
16124;273;548;17175;;
16125;121;262;18617;;
16127;50;107;18006;;
16128;89;168;17846;;
16130;77;168;19277;;
16131;233;490;18219;;
16132;423;887;19288;;
16133;91;216;19826;;
16134;441;991;18947;;
16135;130;301;19614;;
16136;262;588;19107;;
16137;125;280;19045;;
16138;1602;3808;21895;10;
16139;82;197;21076;;
16140;168;421;18786;;
16141;146;324;20164;;
16142;93;193;19383;;
16143;277;680;20370;;
16144;180;408;18191;;
16145;257;625;22532;;
16146;826;2104;22997;;
16147;109;274;18975;;
16148;396;909;19963;;
16150;680;1591;22574;;
16151;361;875;23088;;
16152;301;722;23041;;
16153;500;1162;21978;;
16154;2706;5678;19952;13;24
16155;45;108;17894;;
16157;75;165;17525;;
16158;138;318;17046;;
16160;190;459;21358;;
16161;70;175;15405;;
16162;80;159;19760;;
16163;448;1009;21541;;
16164;121;228;16882;;
16165;158;383;19524;;
16166;2461;5294;20234;14;26
16167;2153;4216;20103;15;28
16168;347;818;20799;;
16169;285;587;23255;;
16170;146;330;17448;;
16171;281;643;21716;;
16173;81;173;17098;;
16174;194;494;20809;;
16175;538;1269;19355;;
16176;137;318;20585;;
16177;49;127;20850;;
16178;78;188;20378;;
16180;102;215;18644;;
16181;238;528;18336;;
16182;193;399;15504;;
16183;81;177;17303;;
16184;;;;;
16185;80;179;15658;;
16186;248;535;20480;;
16187;914;2092;22216;;
16188;149;325;16575;;
16189;104;249;15666;;
16190;84;183;17911;;
16191;74;165;20209;;
16192;1810;3826;18196;18;33
16193;406;1005;21280;;
16194;53;101;18241;;
16195;114;296;17130;;
16196;329;671;18747;;
16197;47;112;18633;;
16198;179;428;18999;;
16199;1439;3288;22241;8;
16200;201;486;20325;;
16203;55;105;17638;;
16204;563;1338;20240;;
16205;231;487;18122;;
16206;738;1477;17523;;
16207;234;490;17728;;
16208;172;407;21520;;
16209;331;822;20313;;
16210;334;780;20689;;
16211;237;502;19083;;
16212;172;360;18638;;
16213;149;311;17828;;
16215;72;153;17833;;
16216;319;751;21251;;
16217;509;1161;22775;;
16218;162;402;20783;;
16220;283;688;22259;;
16221;104;226;19569;;
16222;171;349;18650;;
16223;983;1942;18580;;
16224;310;733;20187;;
16225;325;673;17205;;
16226;319;686;20593;;
16227;65;130;17273;;
16229;108;234;16049;;
16230;1118;2349;18576;18;35
16231;135;303;18673;;
16232;894;2148;22436;;
16233;184;447;20275;;
16234;289;722;21350;;
16236;1022;2453;21194;8;
16237;99;214;19958;;
16238;52;113;17886;;
16239;63;127;16515;;
16240;;;;;
16241;97;211;22320;;
16242;609;1309;16750;;
16243;463;1101;22095;;
16244;1086;2415;19165;16;33
16245;403;892;17890;;
16246;122;279;17641;;
16248;86;176;18721;;
16249;120;256;14713;;
16250;99;215;18409;;
16251;100;257;18659;;
16252;73;162;21012;;
16253;151;345;17480;;
16254;111;230;16906;;
16255;75;139;15555;;
16256;102;230;16507;;
16258;209;481;18741;;
16260;115;257;18295;;
16261;211;487;19562;;
16263;156;397;20291;;
16264;155;306;16118;;
16267;;;;;
16268;96;202;16884;;
16269;379;871;20698;;
16270;167;320;18342;;
16271;1041;2469;25756;;
16272;225;527;19870;;
16273;62;144;17707;;
16275;72;165;16860;;
16276;310;732;20484;;
16277;245;610;21585;;
16279;107;213;19979;;
16280;748;1760;20429;;
16281;1955;3857;19168;15;27
16282;226;503;20126;;
16283;245;577;18763;;
16284;56;119;19403;;
16285;192;389;19451;;
16286;1244;2750;18928;16;29
16287;1785;4324;21038;6;
16289;137;277;15639;;
16290;112;236;18209;;
16291;3441;7189;20560;11;26
16292;1633;3077;17627;21;35
16293;204;466;19392;;
16295;538;1292;19234;;
16297;157;333;24471;;
16298;166;371;20949;;
16300;537;1248;18684;;
16301;103;233;21408;;
16302;87;197;17669;;
16303;164;431;21499;;
16304;459;1015;26129;;
16306;153;327;18025;;
16307;139;342;17673;;
16308;470;990;16705;;
16310;96;217;17729;;
16312;345;825;20079;;
16315;60;119;20978;;
16316;170;373;21791;;
16317;199;414;18104;;
16318;124;284;17381;;
16320;369;859;20253;;
16321;;;;;
16323;218;466;19588;;
16325;71;144;15492;;
16326;70;149;17778;;
16329;347;762;16773;;
16330;361;855;21992;;
16331;;;;;
16334;63;142;17206;;
16335;59;115;18598;;
16336;148;346;19203;;
16337;395;869;18561;;
16338;113;287;18662;;
16339;353;798;18891;;
16340;454;1061;20637;;
16341;1445;2876;19557;14;26
16342;119;295;20153;;
16343;121;281;20609;;
16345;90;197;18411;;
16346;103;245;18937;;
16347;196;434;17975;;
16348;529;1321;21859;;
16349;214;508;21882;;
16350;366;710;18467;;
16351;244;614;20081;;
16352;102;206;21749;;
16353;346;798;18985;;
16354;49;111;17663;;
16355;509;1218;19731;;
16356;;;;;
16357;59;119;17946;;
16358;3182;7314;22433;10;19
16359;443;1031;21907;;
16360;176;409;21032;;
16361;138;317;18971;;
16362;145;335;17937;;
16363;222;516;17862;;
16364;;;;;
16365;;;;;
16366;897;2035;20219;12;
16368;354;881;20817;;
16369;426;1001;21529;;
16370;488;1162;21637;;
16372;64;131;18640;;
16373;95;218;17231;;
16374;4307;9359;17418;28;45
16375;165;376;18358;;
16377;48;110;18004;;
16378;248;578;19955;;
16379;636;1515;19428;;
16380;170;415;18413;;
16381;67;167;17365;;
16382;320;783;22766;;
16383;306;771;20235;;
16384;266;588;18834;;
16385;492;1179;22296;;
16387;176;445;21312;;
16388;348;922;22074;;
16389;;;;;
16390;114;212;19021;;
16392;92;182;18417;;
16393;873;2143;20288;11;
16394;;;;;
16395;135;290;22734;;
16396;51;110;14310;;
16397;162;340;18255;;
16398;;;;;
16399;149;350;23514;;
16400;298;597;18687;;
16401;62;139;18442;;
16402;138;282;21405;;
16403;59;130;17120;;
16404;50;108;16441;;
16405;67;171;18643;;
16406;329;791;18746;;
16408;303;649;18825;;
16409;412;893;16588;;
16412;132;311;19708;;
16413;65;137;16303;;
16414;157;356;18245;;
16415;430;1024;22385;;
16416;228;525;18330;;
16418;653;1561;23328;;
16419;156;325;20550;;
16420;112;247;19973;;
16421;181;414;18298;;
16422;292;747;20539;;
16423;132;285;17846;;
16424;194;459;18291;;
16425;239;555;18924;;
17002;51;114;17389;;
17003;1688;4009;20941;9;
17004;104;181;20577;;
17005;83;204;18448;;
17006;109;263;20147;;
17007;124;315;21059;;
17008;873;2250;21815;;
17009;379;1060;21747;;
17010;1747;3918;24019;8;
17011;154;382;18810;;
17012;69;180;18265;;
17013;159;363;19374;;
17015;324;759;17953;;
17016;348;742;18043;;
17017;286;678;17596;;
17018;318;881;19561;;
17019;674;1330;22279;;
17020;140;344;20899;;
17021;1685;3628;19713;13;
17022;436;1011;20013;;
17023;161;375;17956;;
17024;656;1349;18100;;
17025;307;671;19962;;
17026;177;398;18174;;
17027;225;488;19178;;
17028;4279;8442;20878;11;19
17029;81;190;19441;;
17030;234;560;18568;;
17031;91;218;18695;;
17032;313;786;20513;;
17033;205;466;18256;;
17034;202;420;18837;;
17035;62;126;18410;;
17036;279;779;21030;;
17037;296;614;17233;;
17038;206;514;18340;;
17039;81;210;20846;;
17041;570;1571;19624;;
17042;187;449;19976;;
17043;306;697;18575;;
17044;489;1157;19033;;
17045;416;1040;19703;;
17046;167;409;19067;;
17047;95;228;19316;;
17048;138;322;18475;;
17049;;;;;
17050;206;506;18286;;
17051;1204;2563;24612;8;
17052;314;716;17900;;
17053;563;1360;18585;;
17054;89;203;16799;;
17055;93;199;19003;;
17056;249;634;19357;;
17057;311;844;20405;;
17058;1631;3388;18860;14;25
17059;502;1298;24115;;
17060;97;212;16253;;
17061;55;120;17720;;
17062;101;224;20248;;
17063;181;448;18940;;
17064;1336;2972;22828;11;
17065;695;1763;22435;;
17066;114;270;22759;;
17067;77;161;18641;;
17068;110;237;17834;;
17069;89;249;21729;;
17070;392;897;18614;;
17071;230;516;17611;;
17072;555;1288;19120;;
17073;566;1360;21610;;
17074;408;986;18488;;
17075;517;1266;19912;;
17076;130;314;20426;;
17077;521;1185;18386;;
17078;190;469;18908;;
17079;699;1629;18915;;
17080;377;926;20245;;
17081;155;375;17004;;
17082;219;526;20713;;
17083;260;628;19247;;
17084;266;625;17140;;
17085;157;400;18392;;
17086;1630;3763;20587;11;24
17087;74;188;17251;;
17089;335;857;20989;;
17091;794;1983;20214;;
17092;68;144;18312;;
17093;2115;4361;20167;13;24
17094;3054;5949;23431;9;18
17095;103;225;17720;;
17096;;;;;
17097;331;802;19657;;
17098;292;621;18432;;
17099;302;665;19098;;
17100;485;1135;20563;;
17101;155;320;17669;;
17102;555;1330;21197;;
17104;446;949;18036;;
17105;161;316;18437;;
17106;122;317;19129;;
17107;558;1397;18961;;
17108;170;406;21258;;
17109;537;1322;22486;;
17110;432;968;18801;;
17111;359;798;18420;;
17112;283;706;20241;;
17113;294;694;16931;;
17114;99;203;17355;;
17115;145;343;20344;;
17116;103;235;17074;;
17117;55;135;16848;;
17118;135;343;19534;;
17119;477;1185;19830;;
17120;740;1777;19978;;
17121;674;1345;24813;;
17122;102;251;20131;;
17124;157;389;17573;;
17125;211;477;21718;;
17126;121;283;21361;;
17127;745;1765;19110;;
17128;289;665;20347;;
17129;181;427;19292;;
17130;205;485;19139;;
17131;1015;2092;18710;14;
17132;265;689;18722;;
17133;329;813;18538;;
17134;199;464;18694;;
17135;117;227;17120;;
17136;496;1228;21363;;
17137;99;211;18525;;
17138;133;263;18871;;
17139;155;350;20902;;
17140;1658;3312;20665;13;21
17141;211;463;20990;;
17142;2341;5569;23692;5;
17143;308;732;20056;;
17145;197;490;20899;;
17146;1549;3633;20801;10;
17147;557;1360;19616;;
17148;184;475;20734;;
17149;;;;;
17150;230;518;18321;;
17151;395;903;19084;;
17152;361;790;18988;;
17153;835;1983;21614;;
17154;290;723;18977;;
17155;1125;2493;19987;11;
17156;43;109;16502;;
17157;61;149;19748;;
17158;341;851;19774;;
17159;165;378;18933;;
17160;166;360;19363;;
17161;1448;3002;22137;12;20
17162;105;194;15668;;
17163;200;524;17296;;
17164;992;2317;23508;;
17165;171;390;17917;;
17166;501;1306;19386;;
17167;308;708;16802;;
17168;2229;4285;22997;9;18
17171;305;765;19687;;
17172;1268;2783;18561;15;25
17173;105;226;17920;;
17174;345;870;19176;;
17175;255;653;19228;;
17176;;;;;
17177;54;118;15556;;
17178;;;;;
17179;767;1727;21523;;
17180;;;;;
17181;128;306;18025;;
17182;216;561;19070;;
17183;381;960;18999;;
17184;228;608;19125;;
17185;865;1875;19011;;
17186;341;891;19952;;
17187;197;483;18719;;
17188;200;461;17853;;
17190;1234;2831;24749;;
17191;171;415;18750;;
17192;361;828;20447;;
17193;1003;2436;22375;;
17194;1378;3335;22039;7;
17195;137;299;17831;;
17196;218;557;18047;;
17197;1807;3306;18516;20;32
17198;116;278;18763;;
17199;55;122;17451;;
17200;3165;6922;25308;6;11
17201;179;460;19949;;
17202;257;614;18647;;
17203;296;767;19586;;
17204;130;318;17504;;
17205;144;394;21111;;
17206;136;285;18222;;
17207;365;741;22989;;
17208;358;940;21135;;
17209;109;267;21912;;
17210;224;489;17565;;
17211;307;679;18116;;
17212;79;160;20861;;
17213;69;136;18191;;
17214;199;521;20066;;
17215;;;;;
17216;397;964;18907;;
17217;131;278;18780;;
17218;2062;4485;19617;14;28
17219;2880;5997;19351;14;28
17220;178;427;20419;;
17221;376;914;18607;;
17222;1304;3120;24210;;
17223;77;160;17732;;
17224;982;1982;18306;;
17225;1094;2229;20659;13;
17226;403;975;20179;;
17227;101;231;20822;;
17228;1358;3073;20521;11;
17229;92;213;17890;;
17230;1671;3308;21833;11;
17231;45;101;17677;;
17232;653;1524;19805;;
17233;139;314;20669;;
17234;145;336;17825;;
17235;304;736;19445;;
17236;688;1394;17138;;
17237;234;559;18224;;
17239;195;459;18806;;
17240;1554;3160;17693;21;36
17241;698;1460;17346;;
17242;348;843;18942;;
17243;472;1040;18324;;
17244;296;660;19053;;
17245;357;942;22245;;
17246;193;491;19533;;
17247;396;857;19302;;
17248;419;829;17984;;
17249;85;182;16869;;
17250;217;490;18287;;
17252;131;310;18899;;
17253;509;1283;18157;;
17254;93;177;19582;;
17255;322;775;18831;;
17256;130;318;17835;;
17257;326;680;17448;;
17258;121;311;20223;;
17259;66;151;19878;;
17260;178;442;17610;;
17261;156;312;18063;;
17262;529;1279;20852;;
17263;242;538;18507;;
17264;2623;6033;23718;7;16
17265;478;1190;18810;;
17266;282;685;17746;;
17267;448;1150;20816;;
17268;98;208;18982;;
17269;304;675;17547;;
17270;286;633;18683;;
17271;151;316;17620;;
17273;432;969;20235;;
17274;3775;8499;23283;7;13
17275;333;799;21357;;
17276;;;;;
17277;468;1108;18871;;
17278;305;719;19524;;
17279;261;613;18116;;
17280;293;721;19722;;
17281;67;162;18767;;
17282;89;211;17009;;
17283;2023;4043;18573;18;29
17284;816;1826;19189;;
17285;511;1173;19571;;
17286;362;705;22867;;
17287;104;227;18748;;
17288;122;294;18154;;
17289;186;452;22792;;
17290;130;295;18863;;
17291;2640;5885;23033;7;13
17292;196;510;19360;;
17293;266;663;21251;;
17294;83;197;18537;;
17295;346;787;19459;;
17296;456;1078;20399;;
17297;1117;2457;25778;;
17298;392;917;19071;;
17299;12132;23434;18228;21;35
17300;36348;68934;19781;18;29
17301;;;;;
17302;264;622;19076;;
17303;422;1009;18697;;
17304;196;464;20703;;
17305;189;410;19111;;
17306;11166;19370;21188;14;23
17307;594;1406;19933;;
17308;1067;2695;20969;9;
17309;903;1885;18030;;
17310;450;1062;18657;;
17311;591;1336;20624;;
